committee_id,committee_name,committee_state,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,disbursement_type,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00684324,KIPNIS FOR CONGRESS,NJ,2018,Q3,201810169125547948,17,SB17.4331,1273368,PAC,POLITICAL ACTION COMMITTEE,,,TRUMP NATIONAL GOLF CLUB,NJ,,,FUNDRAISER,,,2018-09-10 0:00:00,1902.97,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-11 2:30:50,,,,0,,,,,,,,,,,,H,F3,4101620181599434931,BEDMINSTER,7921,OTHER,,2018,SB,4111020181616869427,http://docquery.fec.gov/cgi-bin/fecimg/?201810169125547948,Operating Expenditures,,,,,,
C00646927,MACARTHUR VICTORY,NJ,2017,Q2,201707159066695579,21B,SB21B.4116,1171755,ORG,ORGANIZATION,,,TRUMP NATIONAL GOLF CLUB,NJ,,,VENUE RENTAL/CATERING,,,2017-06-28 0:00:00,15221.1,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-18 1:55:23,,,,0,,,,,,,,,,,,N,F3X,4071520171418907252,BEDMINISTER,7921,ADMINISTRATIVE,,2018,SB,4071720171418930297,http://docquery.fec.gov/cgi-bin/fecimg/?201707159066695579,Other Federal Operating Expenditures,,,,,,
C00164418,NEW JERSEY REPUBLICAN STATE COMMITTEE,NJ,2018,M7,201807209119190647,21B,B0A4D7BD7412547A5AF2,1251360,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL,FL,,,[MEMO] TRAVEL/LODGING,X,,2018-06-05 0:00:00,708.51,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-24 1:32:53,,B858B5DEE355642E5B78,SB21B,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,Y,F3X,4072020181576445409,DORAL,331782101,TRAVEL,,2018,SB,4072320181576577364,http://docquery.fec.gov/cgi-bin/fecimg/?201807209119190647,Other Federal Operating Expenditures,,,,,,
C00164418,NEW JERSEY REPUBLICAN STATE COMMITTEE,NJ,2017,M2,201702209049734355,21B,BA25D83F2DBB64362B4C,1150289,ORG,ORGANIZATION,,,TRUMP SOHO,NY,,,[MEMO] TRAVEL EXPENSE,X,,2017-01-16 0:00:00,789.37,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 8:49:40,,B9C7CE92EE2514CA4958,SB21B,0,,,,2,Travel Expenses,,,,,,,Y,F3X,4022020171371896379,NEW YORK,100131521,MATERIALS,[MEMO] TRAVEL EXPENSE,2018,SB,4022020171371897006,http://docquery.fec.gov/cgi-bin/fecimg/?201702209049734355,Other Federal Operating Expenditures,,,,,,
C00164418,NEW JERSEY REPUBLICAN STATE COMMITTEE,NJ,2017,M2,201702209049734355,21B,B1B52D1E658484134B23,1150289,ORG,ORGANIZATION,,,TRUMP SOHO,NY,,,[MEMO] TRAVEL EXPENSE,X,,2017-01-16 0:00:00,455.32,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 8:49:40,,B9C7CE92EE2514CA4958,SB21B,0,,,,2,Travel Expenses,,,,,,,Y,F3X,4022020171371896379,NEW YORK,100131521,MATERIALS,[MEMO] TRAVEL EXPENSE,2018,SB,4022020171371897007,http://docquery.fec.gov/cgi-bin/fecimg/?201702209049734355,Other Federal Operating Expenditures,,,,,,
C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,NM,2018,M9,201809119121694691,21B,B314C048CACD94B1DB5B,1260787,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL,FL,,,REIMBURSEMENT FOR TRAVEL/LODGING,X,,2018-08-13 0:00:00,708.51,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-09-13 1:31:43,,B478C448F2DF142688F9,SB21B,0,,,,2,Travel Expenses,,,,,,,Y,F3X,4091120181590880602,DORAL,331782101,TRAVEL,,2018,SB,4091220181590985595,http://docquery.fec.gov/cgi-bin/fecimg/?201809119121694691,Other Federal Operating Expenditures,,,,,,
C00666461,CRESENT HARDY FOR CONGRESS,NV,2018,30G,201812069134974952,17,BC72E123DEDF94D98A7A,1299339,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL RESTAURANT,NV,,,MEALS,X,,2018-09-14 0:00:00,423,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-15 2:59:47,,B95A06B286242487AAFA,SB17,0,,,,,,,,,,,,H,F3,4120720181620534630,LAS VEGAS,891091936,TRAVEL,,2018,SB,4121420181622006082,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134974952,Operating Expenditures,,,,,,
C00082925,NEVADA REPUBLICAN CENTRAL COMMITTEE,NV,2018,M5,201810119124477227,30B,B16882AD99AD44558B6B,1267586,ORG,ORGANIZATION,,,TRUMP DORAL MIAMI,FL,,,LODGING/HOTEL/BAILOR,X,,2018-04-16 0:00:00,854.28,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-12 2:33:45,,,,0,,,,,,,,,,,,Y,F3X,4101120181599139231,DORAL,331782101,TRAVEL,,2018,SB,4101120181599169471,http://docquery.fec.gov/cgi-bin/fecimg/?201810119124477227,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00687616,WIN NEVADA,NV,2018,Q3,201810159125432422,21B,B074F22089EBE42DCA7F,1272900,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,NV,,,CATERING & EQUIPMENT RENTAL,,,2018-09-30 0:00:00,890.85,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-20 2:34:18,,,,0,,,,,,,,,,,,N,F3X,4101620181599435386,LAS VEGAS,891091936,ADMINISTRATIVE,,2018,SB,4101920181600259082,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125432422,Other Federal Operating Expenditures,,,,,,
C00632828,CLAUDIA TENNEY FOR CONGRESS,NY,2017,YE,201801319091039800,17,BF1D9C58BD5AB40298DB,1203236,ORG,ORGANIZATION,,,TRUMP HOTEL,DC,,,EVENT CATERING,X,,2017-10-26 0:00:00,789.82,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-06 1:52:18,,BA90CFD59700848B5999,SB17,0,,,,,,,,,,,,H,F3,4013120181503500191,WASHINGTON,200042501,FUNDRAISING,,2018,SB,4020520181503829557,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091039800,Operating Expenditures,,,,,,
C00520379,COLLINS FOR CONGRESS,NY,2017,YE,201803239097927389,17,BF0A4AF042D06449490B,1215893,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,FUNDRAISING DINNER - DATA ENTRY ERROR,X,,2017-10-25 0:00:00,393.9,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-03-27 1:48:00,,BCA05E3D6ED0D4C2790F,SB17,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,H,F3,4032320181519808229,WASHINGTON,200042501,OTHER,,2018,SB,4032620181519885744,http://docquery.fec.gov/cgi-bin/fecimg/?201803239097927389,Operating Expenditures,,,,,,
C00272211,PETE KING FOR CONGRESS COMMITTEE,NY,2017,Q1,201704149052180543,17,SB17-EX9947,1157674,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,MEAL,X,,2017-01-23 0:00:00,118,,,,,,,,,,,,,P2018,PRIMARY 2018,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 8:49:40,,,,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4041420171398577389,WASHINGTON,20004,TRAVEL,MEAL,2018,SB,4041820171398883139,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052180543,Operating Expenditures,,,,,,
C00464032,TOM REED FOR CONGRESS,NY,2017,YE,201801319091151312,17,BD63DA20EC5494FAFBD0,1204459,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,FUNDRAISING/CATERING,X,,2017-10-06 0:00:00,242.4,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-24 1:54:04,,BC073DAA07E6C49D1813,SB17,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,H,F3,4013120181503500574,WASHINGTON,200042501,FUNDRAISING,,2018,SB,4022320181514658977,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091151312,Operating Expenditures,,,,,,
C00662650,BALDERSON FOR CONGRESS,OH,2018,12G,201810259130927270,17,B7C6E755AC5624A1F873,1282264,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,FOOD AND BEVERAGES/DEPOSIT,X,,2018-10-12 0:00:00,3300,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-15 2:38:44,,BF60BF7C2E533483D967,SB17,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,H,F3,4102520181600641250,WASHINGTON,200042501,OTHER,,2018,SB,4111420181617631196,http://docquery.fec.gov/cgi-bin/fecimg/?201810259130927270,Operating Expenditures,,,,,,
C00662650,BALDERSON FOR CONGRESS,OH,2018,12G,201810259130927271,17,B13192FCEA46240F993C,1282264,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,FOOD AND BEVERAGES,X,,2018-10-12 0:00:00,2344.44,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-15 2:38:44,,BF60BF7C2E533483D967,SB17,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,H,F3,4102520181600641250,WASHINGTON,200042501,OTHER,,2018,SB,4111420181617631200,http://docquery.fec.gov/cgi-bin/fecimg/?201810259130927271,Operating Expenditures,,,,,,
C00662650,BALDERSON FOR CONGRESS,OH,2018,30G,201812069134551619,17,B0FD2C630FD50414B83D,1298012,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,FOOD AND BEVERAGES,X,,2018-11-06 0:00:00,3647.2,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-12-13 2:39:12,,B98C80691D80D4A8A966,SB17,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,H,F3,4120620181620449936,WASHINGTON,200042501,OTHER,,2018,SB,4121220181621346839,http://docquery.fec.gov/cgi-bin/fecimg/?201812069134551619,Operating Expenditures,,,,,,
C00373001,CITIZENS FOR TURNER,OH,2017,YE,201801319091285063,17,B117A5D8AE4C3457BAF6,1205395,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL DC,DC,,,MEETING FOOD AND BEVERAGE,X,,2017-12-18 0:00:00,63.2,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-08 1:53:25,,BBABDFCB84E4D41A981D,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4020120181503582026,WASHINGTON,200042501,OTHER,,2018,SB,4020720181504116576,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091285063,Operating Expenditures,,,,,,
C00373001,CITIZENS FOR TURNER,OH,2018,Q3,201810159125300682,17,B16D36E05A5F944C0ACF,1272721,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL DC,DC,,,MEETING FOOD AND BEVERAGE,X,,2018-07-17 0:00:00,186.2,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-29 2:31:16,,B6BBB72607EC44D83BB3,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4101620181599434547,WASHINGTON,200042501,OTHER,,2018,SB,4102820181600929182,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125300682,Operating Expenditures,,,,,,
C00373001,CITIZENS FOR TURNER,OH,2018,Q3,201810159125300708,17,B5C59F5D9497A441293D,1272721,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL DC,DC,,,MEETING FOOD AND BEVERAGE,X,,2018-09-17 0:00:00,150.4,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-29 2:31:22,,BFAC68C76EA5C4115AA5,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4101620181599434547,WASHINGTON,200042501,OTHER,,2018,SB,4102820181600929339,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125300708,Operating Expenditures,,,,,,
C00373001,CITIZENS FOR TURNER,OH,2018,Q1,201804159108128691,17,B8A4F8423506B4244834,1222562,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL DC,DC,,,MEETING FOOD AND BEVERAGE,X,,2018-02-05 0:00:00,211.1,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-24 1:37:00,,BB6B1A3FE79E14E308D4,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4041520181525915312,WASHINGTON,200042501,OTHER,,2018,SB,4042320181526333938,http://docquery.fec.gov/cgi-bin/fecimg/?201804159108128691,Operating Expenditures,,,,,,
C00373001,CITIZENS FOR TURNER,OH,2017,Q3,201711059086608697,17,B83EDED738A684810975,1190294,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL DC,DC,,,MEETING FOOD AND BEVERAGE,X,,2017-09-15 0:00:00,53.1,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-07 2:03:06,,B65E84FBD1AE94085AB4,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4110620171461731387,WASHINGTON,200042501,OTHER,,2018,SB,4110620171461740793,http://docquery.fec.gov/cgi-bin/fecimg/?201711059086608697,Operating Expenditures,,,,,,
C00373001,CITIZENS FOR TURNER,OH,2017,Q3,201711059086608693,17,BE435DA77207F41E088C,1190294,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL DC,DC,,,MEETING FOOD AND BEVERAGE,X,,2017-08-15 0:00:00,275.9,,,,,,,,,,,,,P2018,,PRIMARY,2018,C,CHANGE,ITEMIZED DISBURSEMENTS,2017-11-07 2:03:06,,B9F1C64C6EAC24B3BA3A,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4110620171461731387,WASHINGTON,200042501,OTHER,,2018,SB,4110620171461740765,http://docquery.fec.gov/cgi-bin/fecimg/?201711059086608693,Operating Expenditures,,,,,,
C00416594,JIM JORDAN FOR CONGRESS,OH,2018,Q2,201809069121595571,17,SB17.32787,1260273,ORG,ORGANIZATION,C00416594,,BLT PRIME TRUMP,DC,JIM JORDAN FOR CONGRESS,,FOOD/DRINK FUNDRAISING EFFORTS,,,2018-05-16 0:00:00,3133.19,H,HOUSE,4,,,,,,,,OH,OHIO,G2018,,GENERAL,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-09-07 1:29:43,,,,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,H,F3,4090620181590644620,WASHINGTON,20004,OTHER,,2018,SB,4090620181590657730,http://docquery.fec.gov/cgi-bin/fecimg/?201809069121595571,Operating Expenditures,,,,,,
C00416594,JIM JORDAN FOR CONGRESS,OH,2018,Q3,201810169125525784,17,SB17.33508,1273326,ORG,ORGANIZATION,C00416594,,TRUMP INTERNATIONAL HOTEL,DC,JIM JORDAN FOR CONGRESS,,DINING WITH GUESTS - FR EFFORTS,,,2018-07-10 0:00:00,5977.31,H,HOUSE,4,,,,,,,,OH,OHIO,G2018,,GENERAL,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-29 2:31:55,,,,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,H,F3,4101620181599434927,WASHINGTON,20004,OTHER,,2018,SB,4102820181600944310,http://docquery.fec.gov/cgi-bin/fecimg/?201810169125525784,Operating Expenditures,,,,,,
C00207993,FRIENDS OF JIM INHOFE,OK,2017,YE,201802010200059524,17,,1206789,,,,,TRUMP INTERNATIONAL HOTEL,DC,,,FOOD & BEVERAGE,X,,2017-10-17 0:00:00,105.37,,,,,,,,,,,,,P2020,PRIMARY 2020,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-22 1:55:23,,,,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,S,F3,1020220180036221657,WASHINGTON,20004,OTHER,FOOD & BEVERAGE,2018,SB,2022120181514447254,http://docquery.fec.gov/cgi-bin/fecimg/?201802010200059524,Operating Expenditures,,,,,,
C00207993,FRIENDS OF JIM INHOFE,OK,2018,Q2,201807180200562435,17,,1251876,,,,,TRUMP INTERNATIONAL HOTEL,DC,,,FOOD & BEVERAGE,X,,2018-04-16 0:00:00,36,,,,,,,,,,,,,P2020,2020,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2018-08-04 1:33:05,,,,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,S,F3,1071920180036868623,WASHINGTON,20004,OTHER,FOOD & BEVERAGE,2018,SB,2080320181582614380,http://docquery.fec.gov/cgi-bin/fecimg/?201807180200562435,Operating Expenditures,,,,,,
C00364935,BILL SHUSTER FOR CONGRESS,PA,2017,Q2,201707149066654780,17,SB17.115971,1171179,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,EVENT FACILITY RENTAL,X,,2017-04-07 0:00:00,6037.5,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-28 2:00:33,,SB17.115946,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4071420171418853820,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4072720171441776308,http://docquery.fec.gov/cgi-bin/fecimg/?201707149066654780,Operating Expenditures,,,,,,
C00364935,BILL SHUSTER FOR CONGRESS,PA,2017,YE,201801319091145938,17,SB17.117265,1204365,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,EVENT FACILITY RENTAL/CATERING,X,,2017-11-30 0:00:00,19571.91,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 9:07:23,,SB17.117240,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4013120181503500542,WASHINGTON,20004,ADMINISTRATIVE,,2018,SB,4022220181514481506,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091145938,Operating Expenditures,,,,,,
C00364935,BILL SHUSTER FOR CONGRESS,PA,2018,Q1,201804139108053968,17,SB17.117509,1221234,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,EVENT CATERING,X,,2018-01-31 0:00:00,3112.2,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-24 1:37:24,,SB17.117495,SB17,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4041320181525847866,WASHINGTON,20004,FUNDRAISING,,2018,SB,4042320181526331445,http://docquery.fec.gov/cgi-bin/fecimg/?201804139108053968,Operating Expenditures,,,,,,
C00607416,BRIAN FITZPATRICK FOR CONGRESS,PA,2018,Q2,201810159125262519,17,B-28539,1272598,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,MEAL EXPENSE,X,,2018-06-20 0:00:00,245,,,,,,,,,,,,,G2018,,GENERAL,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-11-02 2:37:36,,B-28533,,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4101620181599434461,WASHINGTON,20004,TRAVEL,MEMO: SUBVENDOR OF-AMERICAN EXPRESS,2018,SB,4110120181608393676,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125262519,Operating Expenditures,,,,,,
C00607416,BRIAN FITZPATRICK FOR CONGRESS,PA,2018,Q3,201810159125276549,17,B-29231,1272637,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,CATERING,X,,2018-07-24 0:00:00,820.8,,,,,,,,,,,,,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-11-08 4:57:41,,B-29205,,0,,,,3,Solicitation and Fundraising Expenses,,,,,,,H,F3,4101620181599434486,WASHINGTON,20004,FUNDRAISING,MEMO: SUBVENDOR OF-AMERICAN EXPRESS,2018,SB,4110720181608823339,http://docquery.fec.gov/cgi-bin/fecimg/?201810159125276549,Operating Expenditures,,,,,,
C00524603,KEEP AMERICA ROLLING PAC,PA,2017,Q1,201704159052274847,21B,SB21B.4736,1158232,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,EVENT EXPENSE,,,2017-01-24 0:00:00,1203.8,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 8:49:40,,,,0,,,,,,,,,,,,Q,F3X,4041620171398737797,WASHINGTON,20004,MATERIALS,,2018,SB,4041820171398887416,http://docquery.fec.gov/cgi-bin/fecimg/?201704159052274847,Other Federal Operating Expenditures,,,,,,
C00474189,MIKE KELLY FOR CONGRESS,PA,2017,Q2,201707129066596894,17,SB17-EX2517,1169646,ORG,ORGANIZATION,,,TRUMP INTERNATIONAL HOTEL,DC,,,FOOD & BEVERAGE EXPENSE,,,2017-06-26 0:00:00,203.4,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-13 1:55:53,,,,0,,,,1,Administrative/Salary/Overhead Expenses,,,,,,,H,F3,4071220171418785807,WASHINGTON,20004,MATERIALS,FOOD & BEVERAGE EXPENSE,2018,SB,4071220171418808892,http://docquery.fec.gov/cgi-bin/fecimg/?201707129066596894,Operating Expenditures,,,,,,
C00629998,JENNI ACHIEVING GOALS & OPPORTUNITIES - JGO LPAC,PR,2018,Q2,201810209125893553,29,SB29.4420,1276518,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL HOTEL,FL,,,CONGRESSWOMAN JENNIFFER GONZALEZ HOTEL ROOM FOR RNC SEMINAR MTG,,,2018-05-01 0:00:00,732.51,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-11-15 2:38:53,,,,0,,,,2,Travel Expenses,,,,,,,N,F3X,4102020181600336230,MIAMI,33178,OTHER,,2018,SB,4111420181617636863,http://docquery.fec.gov/cgi-bin/fecimg/?201810209125893553,Other Disbursements,,,,,,
C00629998,JENNI ACHIEVING GOALS & OPPORTUNITIES - JGO LPAC,PR,2018,Q2,201810209125893553,29,SB29.4422,1276518,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL HOTEL,FL,,,NAREL COLON HOTEL ROOM FOR RNC SEMINAR MEETING,,,2018-05-01 0:00:00,708.51,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-11-15 2:38:53,,,,0,,,,2,Travel Expenses,,,,,,,N,F3X,4102020181600336230,MIAMI,33178,OTHER,,2018,SB,4111420181617636865,http://docquery.fec.gov/cgi-bin/fecimg/?201810209125893553,Other Disbursements,,,,,,
C00506048,TOM RICE FOR CONGRESS,SC,2018,12P,201805319113628073,17,BA9653F4A4DDB486FBB3,1235475,ORG,ORGANIZATION,,,TRUMP HOTEL,DC,,,TRAVEL,X,,2018-05-04 0:00:00,375.6,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-06-01 1:30:21,,B49EDA2461C9149C09BE,SB17,0,,,,,,,,,,,,H,F3,4053120181570503208,WASHINGTON,200042501,OTHER,,2018,SB,4053120181570517611,http://docquery.fec.gov/cgi-bin/fecimg/?201805319113628073,Operating Expenditures,,,,,,
C00666685,BERGMANN FOR CONGRESS 2018,TN,2018,Q1,201804159108154512,17,SB17.4309,1222749,ORG,ORGANIZATION,C00666685,,TRUMP INTERNATIONAL HOTEL,DC,BERGMANN FOR CONGRESS 2018,,FOOD & BEVERAGE,,,2018-02-01 0:00:00,305.1,H,HOUSE,9,,,,,,,,TN,TENNESSEE,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-21 1:33:59,,,,0,,,,,,,,,,,,H,F3,4041520181525915418,WASHINGTON,20004,OTHER,,2018,SB,4042020181526243975,http://docquery.fec.gov/cgi-bin/fecimg/?201804159108154512,Operating Expenditures,,,,,,
C00430462,BOB CORKER FOR SENATE 2018 INC,TN,2017,Q1,201704200200124333,17,,1160168,,,,,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",DC,,,LODGING,X,,2017-01-03 0:00:00,1051.8,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 8:49:40,,,,0,,,,2,Travel Expenses,,,,,,,S,F3,1042120170034548386,WASHINGTON,200042501,TRAVEL,,2018,SB,2042420171400326452,http://docquery.fec.gov/cgi-bin/fecimg/?201704200200124333,Operating Expenditures,,,,,,
C00040220,TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT,TN,2018,M7,201807209119247243,21B,BA847FD5F02DE414DA1E,1251479,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL,FL,,,MEALS,X,,2018-06-01 0:00:00,27.15,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-24 1:36:23,,B6B6F5ADBA5B04FDBA90,SB21B,0,,,,,,,,,,,,Y,F3X,4072120181576530243,MIAMI,331725711,TRAVEL,,2018,SB,4072320181576580991,http://docquery.fec.gov/cgi-bin/fecimg/?201807209119247243,Other Federal Operating Expenditures,,,,,,
C00040220,TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT,TN,2018,M7,201807209119247243,21B,BFA4DA68C44774577A62,1251479,ORG,ORGANIZATION,,,TRUMP NATIONAL DORAL,FL,,,TRAVEL EXPENSE,X,,2018-06-01 0:00:00,727.52,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-24 1:36:23,,B6B6F5ADBA5B04FDBA90,SB21B,0,,,,,,,,,,,,Y,F3X,4072120181576530243,MIAMI,331725711,MATERIALS,,2018,SB,4072320181576580993,http://docquery.fec.gov/cgi-bin/fecimg/?201807209119247243,Other Federal Operating Expenditures,,,,,,
